log_id,driver_id,date,timestamp,cumulative_earnings,elapsed_hours,current_velocity,target_velocity,velocity_delta,trips_completed,forecast_status,name,city,shift_preference,avg_hours_per_day,avg_earnings_per_hour,experience_months,rating,goal_id,shift_start_time,shift_end_time,target_earnings,target_hours,current_earnings,current_hours,status,earnings_velocity,goal_completion_forecast,trip_id,start_time,end_time,duration_min,distance_km,fare,surge_multiplier,pickup_location,dropoff_location,trip_status,hour_of_day,is_morning_rush,is_lunch_rush,trip_rate,velocity_last_1,velocity_last_2,velocity_last_3,rolling_velocity_3,rolling_velocity_5,goal_pressure,target
VEL164,DRV042,2024-02-06,1900-01-01 08:32:00,2238.4553004967233,3.7,627.1865644731345,168.0,436.86,5,ahead,Lakshmi Driver42,Hyderabad,morning,8.0,184,24,4.6,GOAL041,06:53:00,13:03:00,1298.0,7.3,892.0,7.5,achieved,118.93,at_risk,TRIP012,08:50:00,09:18:00,28.0,14.2,295.0,1.0,CP,Gurgaon Cyber City,completed,8.0,0,0,1.3185491452100246,209.06,209.06,209.06,339.37333333333333,287.248,-432.0,600.0
VEL101,DRV004,2024-02-06,1900-01-01 19:35:00,1742.0087695257546,1.86,604.0301716929533,199.0,739.17,9,ahead,Meera Sharma,Pune,morning,6.8,180,12,4.6,GOAL004,06:00:00,13:00:00,1100.0,7.0,403.0,2.3,in_progress,175.22,at_risk,TRIP099,09:33:00,09:59:00,26.0,14.2,363.0,1.5,Koramangala,HSR Layout,completed,19.0,0,0,4.4152776611366376,600.0,600.0,600.0,600.0,600.0,-401.0,600.0
VEL114,DRV113,2024-02-06,1900-01-01 10:22:00,2159.1029119206946,6.56,340.6092071379531,165.0,165.49,7,ahead,Deepa Driver113,Hyderabad,full_day,9.4,191,31,4.5,GOAL112,07:19:00,16:29:00,1209.0,8.5,567.0,4.7,at_risk,120.64,at_risk,TRIP103,13:01:00,13:33:00,32.0,12.3,427.0,1.3,South Delhi,Worli,completed,10.0,0,0,1.0949617621242078,330.49,77.67,77.72,120.09000000000002,129.89600000000002,-165.49,39.23
VEL093,DRV025,2024-02-06,1900-01-01 07:38:00,512.7154702421242,3.22,164.98059697601323,186.0,-26.37,13,at_risk,Rekha Driver25,Pune,morning,7.3,198,14,4.8,GOAL024,07:10:00,14:20:00,1283.0,9.1,305.0,4.2,achieved,72.62,ahead,TRIP159,09:33:00,09:54:00,21.0,16.5,364.0,1.5,CP,Jayanagar,completed,7.0,0,0,4.339758692270764,159.63,159.63,159.63,246.22666666666666,443.724,26.370000000000005,449.4
VEL115,DRV007,2024-02-06,1900-01-01 19:35:00,2233.0,7.49,298.13,173.0,125.13,8,ahead,Suresh Kumar,Bangalore,morning,7.2,178,15,4.7,GOAL206,06:16:00,15:26:00,1609.0,6.9,475.0,1.7,at_risk,279.41,on_track,TRIP040,10:40:00,10:11:00,31.0,10.5,179.0,1.4,Indiranagar,Kharadi,completed,19.0,0,0,1.0680907877169559,298.13,298.13,298.13,298.13,298.13,-125.13,298.13
VEL069,DRV039,2024-02-06,1900-01-01 10:28:00,1431.0725973788444,1.42,566.7967997024897,173.0,838.97,10,ahead,Pooja Driver39,Delhi,morning,8.2,183,48,4.9,GOAL038,07:51:00,17:01:00,1524.0,7.7,883.0,3.8,at_risk,232.37,on_track,TRIP136,10:52:00,10:13:00,21.0,17.8,236.0,1.5,Goregaon,South Delhi,completed,10.0,0,0,7.291853226782325,600.0,600.0,600.0,600.0,443.724,-427.0,600.0
VEL040,DRV049,2024-02-06,1900-01-01 08:32:00,1757.28371419523,3.43,482.5867516855296,198.0,313.08,12,ahead,Arun Driver49,Hyderabad,afternoon,8.6,192,21,4.6,GOAL048,10:19:00,17:29:00,1214.0,7.5,238.0,6.6,in_progress,36.06,at_risk,TRIP037,07:19:00,07:46:00,27.0,11.2,292.0,1.6,Dwarka,Marathahalli,completed,8.0,0,0,3.487735686822275,511.08,159.72,366.06,194.17,287.222,-313.08,343.66
VEL027,DRV115,2024-02-06,1900-01-01 07:03:00,1642.2829555251603,6.48,256.0187141844993,173.0,80.86,9,ahead,Vijay Driver115,Ahmedabad,afternoon,8.0,184,14,4.8,GOAL114,08:31:00,18:41:00,1560.0,9.9,233.0,1.7,in_progress,137.06,at_risk,TRIP041,11:47:00,11:14:00,27.0,13.2,416.0,1.2,Connaught Place,Dwarka,completed,7.0,0,0,1.3845364127256108,77.67,77.67,77.72,120.09000000000002,129.89600000000002,-80.86000000000001,28.74
VEL161,DRV085,2024-02-06,1900-01-01 07:38:00,523.9058036225799,6.98,76.70820923949074,189.0,-114.21,7,at_risk,Priya Driver85,Kolkata,evening,8.1,195,21,4.6,GOAL084,09:29:00,19:39:00,1580.0,8.3,878.0,4.2,achieved,209.05,at_risk,TRIP174,12:18:00,12:44:00,26.0,18.8,215.0,1.4,Gurgaon Cyber City,Hitec City,completed,7.0,0,0,0.9991641271641727,74.79,74.79,189.2,74.79,287.222,114.21,74.79
VEL064,DRV060,2024-02-06,1900-01-01 08:32:00,2427.0,6.63,366.06,198.0,168.06,8,ahead,Priya Driver60,Ahmedabad,afternoon,7.3,184,45,4.8,GOAL059,07:45:00,17:55:00,1180.0,9.9,973.0,6.5,at_risk,149.69,on_track,TRIP065,11:35:00,11:00:00,25.0,11.0,336.0,1.2,Colaba,Electronic City,completed,8.0,0,0,1.2066365007541477,366.06,366.06,366.06,366.06,287.222,-168.06,366.06
VEL153,DRV025,2024-02-06,1900-01-01 07:38:00,778.103186361397,5.97,130.73203889772998,176.0,-46.35,4,at_risk,Rekha Driver25,Pune,morning,7.3,198,14,4.8,GOAL024,07:10:00,14:20:00,1283.0,9.1,305.0,4.2,achieved,72.62,ahead,TRIP159,09:33:00,09:54:00,21.0,16.5,364.0,1.5,CP,Jayanagar,completed,7.0,0,0,0.673157882567715,449.4,159.63,159.63,246.22666666666666,443.724,46.349999999999994,380.9
VEL159,DRV057,2024-02-06,1900-01-01 08:32:00,313.891841434577,2.55,107.26744545518899,177.0,-56.61,15,at_risk,Rekha Driver57,Ahmedabad,morning,6.6,175,25,4.9,GOAL056,07:45:00,15:55:00,1687.0,7.0,345.0,3.5,achieved,98.57,ahead,TRIP065,11:35:00,11:00:00,25.0,11.0,336.0,1.2,Colaba,Electronic City,completed,8.0,0,0,5.750977452511548,600.0,600.0,366.06,307.51666666666665,287.222,56.61,202.16
VEL017,DRV079,2024-02-06,1900-01-01 07:38:00,1516.6811072755945,7.04,200.07881216891883,201.0,13.91,13,ahead,Kavitha Driver79,Mumbai,morning,6.3,178,46,4.7,GOAL078,09:57:00,19:07:00,1535.0,8.5,1130.0,4.8,at_risk,235.42,at_risk,TRIP124,10:28:00,10:50:00,22.0,19.8,293.0,1.5,Kharadi,Connaught Place,completed,7.0,0,0,1.9744486725358865,214.91,377.93,189.2,334.75,287.222,-13.909999999999997,600.0
VEL145,DRV025,2024-02-06,1900-01-01 07:38:00,1874.0,4.17,449.4,196.0,253.4,13,ahead,Rekha Driver25,Pune,morning,7.3,198,14,4.8,GOAL024,07:10:00,14:20:00,1283.0,9.1,305.0,4.2,achieved,72.62,ahead,TRIP159,09:33:00,09:54:00,21.0,16.5,364.0,1.5,CP,Jayanagar,completed,7.0,0,0,3.117505995203837,159.63,159.63,159.63,246.22666666666666,443.724,-253.39999999999998,129.65
VEL154,DRV118,2024-02-06,1900-01-01 07:03:00,1294.6566088577792,6.25,218.73518811927977,181.0,27.16,12,ahead,Anita Driver118,Hyderabad,evening,8.0,173,33,4.5,GOAL117,06:30:00,16:40:00,1146.0,7.0,864.0,2.3,in_progress,375.65,ahead,TRIP167,17:29:00,17:00:00,31.0,17.4,210.0,1.5,Connaught Place,Gurgaon Cyber City,completed,7.0,0,0,2.0678451290232327,208.16,77.72,77.72,164.67999999999998,129.89600000000002,-27.159999999999997,208.16
VEL002,DRV028,2024-02-06,1900-01-01 07:38:00,365.0,1.47,248.3,175.0,73.3,2,ahead,Manoj Driver28,Ahmedabad,afternoon,9.2,193,45,4.7,GOAL027,07:37:00,16:47:00,1564.0,7.6,362.0,5.4,in_progress,67.04,on_track,TRIP059,17:53:00,17:23:00,30.0,17.7,260.0,1.6,Goregaon,Bandra,completed,7.0,1,0,1.3605442176870748,248.3,126.81,600.0,126.81,443.724,-73.30000000000001,600.0
VEL059,DRV042,2024-02-06,1900-01-01 08:32:00,255.0226993608558,4.9,48.30683002272491,201.0,-151.2,8,at_risk,Lakshmi Driver42,Hyderabad,morning,8.0,184,24,4.6,GOAL041,06:53:00,13:03:00,1298.0,7.3,892.0,7.5,achieved,118.93,at_risk,TRIP012,08:50:00,09:18:00,28.0,14.2,295.0,1.0,CP,Gurgaon Cyber City,completed,8.0,0,0,1.622001405088889,49.8,49.8,49.8,49.8,81.652,151.2,49.8
VEL056,DRV011,2024-02-06,1900-01-01 09:42:00,2049.108703067503,6.99,294.82307527627506,189.0,104.13,5,ahead,Neha Driver11,Ahmedabad,morning,6.3,184,8,4.6,GOAL210,06:48:00,12:58:00,1540.0,9.5,443.0,4.0,achieved,110.75,at_risk,TRIP087,09:09:00,09:32:00,23.0,12.9,214.0,1.0,Whitefield,Malad,completed,9.0,0,0,0.7448295874035409,293.13,293.13,293.13,300.50333333333333,443.724,-104.13,315.25
VEL127,DRV082,2024-02-06,1900-01-01 07:38:00,159.99821502837034,6.04,25.254324862021477,201.0,-174.68,7,at_risk,Anita Driver82,Pune,morning,7.0,204,34,4.6,GOAL081,08:07:00,18:17:00,1593.0,9.8,363.0,2.4,at_risk,151.25,ahead,TRIP124,10:28:00,10:50:00,22.0,19.8,293.0,1.5,Kharadi,Connaught Place,completed,7.0,0,0,1.2430218311127077,377.93,377.93,189.2,334.75,287.222,174.68,600.0
VEL029,DRV057,2024-02-06,1900-01-01 08:32:00,2036.0,2.87,600.0,183.0,526.41,14,ahead,Rekha Driver57,Ahmedabad,morning,6.6,175,25,4.9,GOAL056,07:45:00,15:55:00,1687.0,7.0,345.0,3.5,achieved,98.57,ahead,TRIP065,11:35:00,11:00:00,25.0,11.0,336.0,1.2,Colaba,Electronic City,completed,8.0,0,0,4.878048780487805,600.0,600.0,366.06,307.51666666666665,287.222,-417.0,120.39
VEL016,DRV103,2024-02-06,1900-01-01 07:28:00,244.0726807689939,1.47,174.9476907693576,171.43,-4.76,1,at_risk,Amit Driver103,Bangalore,afternoon,7.7,192,21,4.9,GOAL102,09:59:00,17:09:00,1537.0,8.8,862.0,3.2,in_progress,269.38,at_risk,TRIP163,13:01:00,13:39:00,38.0,12.4,210.0,1.1,Goregaon,Gurgaon Cyber City,completed,7.0,1,0,0.6633840383973926,166.67,340.71,340.71,340.71,340.71,4.760000000000019,32.91
VEL059,DRV042,2024-02-06,1900-01-01 08:32:00,244.0,4.9,49.8,201.0,-151.2,8,at_risk,Lakshmi Driver42,Hyderabad,morning,8.0,184,24,4.6,GOAL041,06:53:00,13:03:00,1298.0,7.3,892.0,7.5,achieved,118.93,at_risk,TRIP012,08:50:00,09:18:00,28.0,14.2,295.0,1.0,CP,Gurgaon Cyber City,completed,8.0,0,0,1.6326530612244896,49.8,49.8,49.8,49.8,81.652,151.2,49.8
VEL047,DRV077,2024-02-06,1900-01-01 07:38:00,186.61320400618868,3.22,59.05170224522474,201.0,-142.93,2,at_risk,Amit Driver77,Ahmedabad,morning,6.8,194,16,4.5,GOAL076,09:53:00,17:03:00,1527.0,6.6,457.0,2.4,in_progress,190.42,ahead,TRIP006,10:05:00,10:28:00,23.0,10.1,182.0,1.0,Goregaon,Andheri,completed,7.0,0,0,0.5889565215309981,58.07,377.93,189.2,334.75,287.222,142.93,217.6
VEL154,DRV118,2024-02-06,1900-01-01 07:03:00,1305.70282320549,6.25,210.95155560555224,181.0,27.16,12,ahead,Anita Driver118,Hyderabad,evening,8.0,173,33,4.5,GOAL117,06:30:00,16:40:00,1146.0,7.0,864.0,2.3,in_progress,375.65,ahead,TRIP041,11:47:00,11:14:00,27.0,13.2,416.0,1.2,Connaught Place,Dwarka,completed,7.0,0,0,2.0512577746350673,77.72,77.72,77.72,121.2,129.89600000000002,-27.159999999999997,208.16
VEL091,DRV010,2024-02-06,1900-01-01 09:42:00,1255.9386723211817,1.43,635.8105120864778,172.0,706.32,11,ahead,Sneha Reddy,Hyderabad,morning,7.8,182,26,4.8,GOAL010,06:00:00,13:00:00,1300.0,7.0,728.0,4.2,in_progress,173.33,at_risk,TRIP071,17:17:00,17:48:00,31.0,18.5,191.0,1.5,Colaba,Whitefield,completed,9.0,0,0,7.169228943621013,258.38,258.38,258.38,372.25333333333333,443.724,-428.0,600.0
VEL050,DRV100,2024-02-06,1900-01-01 07:28:00,2081.303851761565,1.85,613.7057559013919,168.0,961.73,2,ahead,Deepa Driver100,Chennai,full_day,8.4,171,38,4.5,GOAL099,07:46:00,15:56:00,1357.0,6.8,248.0,5.5,in_progress,45.09,ahead,TRIP105,15:15:00,15:38:00,23.0,17.0,279.0,1.3,Secunderabad,Hinjewadi,completed,7.0,0,0,1.109823462772677,600.0,600.0,340.71,600.0,340.71,-432.0,600.0
VEL064,DRV060,2024-02-06,1900-01-01 08:32:00,2429.9563013114434,6.63,342.9539532987923,198.0,168.06,8,ahead,Priya Driver60,Ahmedabad,afternoon,7.3,184,45,4.8,GOAL059,07:45:00,17:55:00,1180.0,9.9,973.0,6.5,at_risk,149.69,on_track,TRIP065,11:35:00,11:00:00,25.0,11.0,336.0,1.2,Colaba,Electronic City,completed,8.0,0,0,1.1470974559070064,366.06,366.06,366.06,366.06,287.222,-168.06,366.06
VEL072,DRV009,2024-02-06,1900-01-01 19:35:00,660.7413586469489,4.3,161.61614222365864,188.0,-34.51,9,at_risk,Karthik Iyer,Mumbai,afternoon,6.5,192,19,4.7,GOAL009,14:00:00,20:00:00,1100.0,6.0,384.0,2.0,in_progress,192.0,on_track,TRIP071,17:17:00,17:48:00,31.0,18.5,191.0,1.5,Colaba,Whitefield,completed,19.0,0,0,2.142415673898875,153.49,153.49,153.49,156.58,443.724,34.50999999999999,153.49
VEL145,DRV025,2024-02-06,1900-01-01 07:38:00,1870.8232101506696,4.17,437.00566420068145,196.0,253.4,13,ahead,Rekha Driver25,Pune,morning,7.3,198,14,4.8,GOAL024,07:10:00,14:20:00,1283.0,9.1,305.0,4.2,achieved,72.62,ahead,TRIP159,09:33:00,09:54:00,21.0,16.5,364.0,1.5,CP,Jayanagar,completed,7.0,0,0,2.8641461783803153,159.63,159.63,159.63,246.22666666666666,443.724,-253.39999999999998,129.65
VEL151,DRV056,2024-02-06,1900-01-01 08:32:00,179.53922376771214,3.76,48.123466247409716,183.0,-134.6,5,at_risk,Neha Driver56,Delhi,evening,9.1,199,36,4.6,GOAL055,06:39:00,16:49:00,1626.0,6.4,1311.0,3.8,achieved,345.0,at_risk,TRIP075,09:45:00,09:12:00,27.0,11.8,182.0,1.1,Malad,Kharadi,completed,8.0,0,0,1.3324969635337385,48.4,600.0,366.06,307.51666666666665,287.222,134.6,48.4
VEL064,DRV060,2024-02-06,1900-01-01 08:32:00,2426.063935412947,6.63,365.97389385469177,198.0,168.06,8,ahead,Priya Driver60,Ahmedabad,afternoon,7.3,184,45,4.8,GOAL059,07:45:00,17:55:00,1180.0,9.9,973.0,6.5,at_risk,149.69,on_track,TRIP065,11:35:00,11:00:00,25.0,11.0,336.0,1.2,Colaba,Electronic City,completed,8.0,0,0,1.1849495534261958,366.06,366.06,366.06,366.06,287.222,-168.06,366.06
VEL037,DRV008,2024-02-06,1900-01-01 19:35:00,878.7749005500323,6.93,121.12712457779523,190.0,-62.58,5,at_risk,Divya Menon,Chennai,full_day,9.0,188,22,4.8,GOAL207,06:31:00,12:41:00,1283.0,7.5,869.0,2.5,at_risk,347.6,ahead,TRIP071,17:17:00,17:48:00,31.0,18.5,191.0,1.5,Colaba,Whitefield,completed,19.0,0,0,0.6508180397281164,127.42,600.0,600.0,284.94666666666666,297.07800000000003,62.58,30.55
VEL078,DRV062,2024-02-06,1900-01-01 08:32:00,555.0,5.47,101.46,167.0,-65.54,4,at_risk,Rahul Driver62,Pune,afternoon,8.7,178,36,4.5,GOAL061,07:14:00,14:24:00,1731.0,7.0,944.0,4.0,at_risk,236.0,ahead,TRIP182,08:14:00,08:33:00,19.0,17.1,203.0,1.3,Hinjewadi,HSR Layout,completed,8.0,0,0,0.7312614259597806,101.46,101.46,189.2,198.42333333333332,287.222,65.54,326.24
VEL021,DRV080,2024-02-06,1900-01-01 07:38:00,623.0,2.68,232.46,172.0,60.46,2,ahead,Rahul Driver80,Kolkata,full_day,7.3,172,41,4.7,GOAL079,09:22:00,16:32:00,1290.0,7.7,215.0,5.3,at_risk,40.57,on_track,TRIP124,10:28:00,10:50:00,22.0,19.8,293.0,1.5,Kharadi,Connaught Place,completed,7.0,0,0,0.7462686567164178,232.46,377.93,189.2,334.75,287.222,-60.46000000000001,416.94
VEL056,DRV011,2024-02-06,1900-01-01 09:42:00,2040.6969886786474,6.99,274.1732763948712,189.0,104.13,5,ahead,Neha Driver11,Ahmedabad,morning,6.3,184,8,4.6,GOAL210,06:48:00,12:58:00,1540.0,9.5,443.0,4.0,achieved,110.75,at_risk,TRIP071,17:17:00,17:48:00,31.0,18.5,191.0,1.5,Colaba,Whitefield,completed,9.0,0,0,0.740207547796057,293.13,293.13,293.13,300.50333333333333,443.724,-104.13,293.13
VEL111,DRV042,2024-02-06,1900-01-01 08:32:00,1430.9556786856194,6.84,208.63023588467712,205.0,4.06,2,ahead,Lakshmi Driver42,Hyderabad,morning,8.0,184,24,4.6,GOAL041,06:53:00,13:03:00,1298.0,7.3,892.0,7.5,achieved,118.93,at_risk,TRIP012,08:50:00,09:18:00,28.0,14.2,295.0,1.0,CP,Gurgaon Cyber City,completed,8.0,0,0,0.2982575129956837,49.8,49.8,49.8,102.88666666666666,81.652,-4.060000000000002,209.06
VEL028,DRV008,2024-02-06,1900-01-01 19:35:00,1059.0,1.3,600.0,165.0,649.62,9,ahead,Divya Menon,Chennai,full_day,9.0,188,22,4.8,GOAL207,06:31:00,12:41:00,1283.0,7.5,869.0,2.5,at_risk,347.6,ahead,TRIP071,17:17:00,17:48:00,31.0,18.5,191.0,1.5,Colaba,Whitefield,completed,19.0,0,0,6.9230769230769225,600.0,600.0,600.0,442.47333333333336,297.07800000000003,-435.0,127.42
VEL040,DRV049,2024-02-06,1900-01-01 08:32:00,1755.879323563121,3.43,503.35374421658764,198.0,313.08,12,ahead,Arun Driver49,Hyderabad,afternoon,8.6,192,21,4.6,GOAL048,10:19:00,17:29:00,1214.0,7.5,238.0,6.6,in_progress,36.06,at_risk,TRIP037,07:19:00,07:46:00,27.0,11.2,292.0,1.6,Dwarka,Marathahalli,completed,8.0,0,0,3.359447993318291,511.08,159.72,366.06,194.17,287.222,-313.08,343.66
VEL032,DRV001,2024-02-06,1900-01-01 19:35:00,1461.0,2.82,518.09,172.0,346.09,5,ahead,Alex Kumar,Mumbai,morning,7.5,185,18,4.8,GOAL200,08:43:00,17:53:00,1331.0,8.2,795.0,7.9,achieved,100.63,on_track,TRIP151,13:37:00,13:15:00,38.0,16.8,381.0,1.5,Powai,Banjara Hills,completed,19.0,0,0,1.773049645390071,518.09,518.09,518.09,518.09,518.09,-346.09000000000003,518.09
VEL183,DRV004,2024-02-06,1900-01-01 19:35:00,1936.7503458373192,1.01,627.4337438549088,191.0,1725.83,9,ahead,Meera Sharma,Pune,morning,6.8,180,12,4.6,GOAL004,06:00:00,13:00:00,1100.0,7.0,403.0,2.3,in_progress,175.22,at_risk,TRIP099,09:33:00,09:59:00,26.0,14.2,363.0,1.5,Koramangala,HSR Layout,completed,19.0,0,0,8.585986220295922,600.0,600.0,600.0,600.0,600.0,-409.0,600.0
VEL161,DRV085,2024-02-06,1900-01-01 07:38:00,521.6801612254218,6.98,79.54093228553333,189.0,-114.21,7,at_risk,Priya Driver85,Kolkata,evening,8.1,195,21,4.6,GOAL084,09:29:00,19:39:00,1580.0,8.3,878.0,4.2,achieved,209.05,at_risk,TRIP174,12:18:00,12:44:00,26.0,18.8,215.0,1.4,Gurgaon Cyber City,Hitec City,completed,7.0,0,0,0.9754721943497532,74.79,74.79,189.2,74.79,287.222,114.21,74.79
VEL164,DRV042,2024-02-06,1900-01-01 08:32:00,2243.8455687511455,3.7,547.2708673916482,168.0,436.86,5,ahead,Lakshmi Driver42,Hyderabad,morning,8.0,184,24,4.6,GOAL041,06:53:00,13:03:00,1298.0,7.3,892.0,7.5,achieved,118.93,at_risk,TRIP051,09:57:00,09:30:00,33.0,14.7,363.0,1.3,BKC,Goregaon,completed,8.0,0,0,1.237516640979541,600.0,209.06,209.06,469.68666666666667,365.43600000000004,-432.0,600.0
VEL113,DRV107,2024-02-06,1900-01-01 10:22:00,385.0,1.13,340.71,183.0,157.71,9,ahead,Priya Driver107,Mumbai,full_day,7.3,190,39,4.9,GOAL106,06:02:00,12:12:00,1172.0,8.3,456.0,6.6,in_progress,69.09,at_risk,TRIP058,16:46:00,16:23:00,37.0,9.5,300.0,1.2,Hinjewadi,HSR Layout,completed,10.0,0,0,7.964601769911505,340.71,340.71,340.71,340.71,340.71,-157.70999999999998,340.71
VEL088,DRV041,2024-02-06,1900-01-01 08:32:00,2240.822532416653,5.04,456.367515185466,191.0,254.24,14,ahead,Sanjay Driver41,Mumbai,full_day,8.5,172,13,4.4,GOAL040,08:49:00,14:59:00,1216.0,8.7,549.0,4.1,at_risk,133.9,ahead,TRIP096,06:12:00,06:40:00,28.0,16.5,361.0,1.1,Worli,Koramangala,completed,8.0,0,0,2.7169090345369633,445.24,49.8,49.8,49.8,81.652,-254.24,563.04
VEL183,DRV004,2024-02-06,1900-01-01 19:35:00,1939.4367667685924,1.01,616.504644652721,191.0,1725.83,9,ahead,Meera Sharma,Pune,morning,6.8,180,12,4.6,GOAL004,06:00:00,13:00:00,1100.0,7.0,403.0,2.3,in_progress,175.22,at_risk,TRIP099,09:33:00,09:59:00,26.0,14.2,363.0,1.5,Koramangala,HSR Layout,completed,19.0,0,0,8.393091845024081,600.0,600.0,600.0,600.0,600.0,-409.0,600.0
VEL115,DRV007,2024-02-06,1900-01-01 19:35:00,2238.2938806469983,7.49,305.999470373418,173.0,125.13,8,ahead,Suresh Kumar,Bangalore,morning,7.2,178,15,4.7,GOAL007,06:30:00,13:30:00,1200.0,7.0,245.0,2.0,in_progress,122.5,at_risk,TRIP040,10:40:00,10:11:00,31.0,10.5,179.0,1.4,Indiranagar,Kharadi,completed,19.0,0,0,1.0938623234090823,298.13,298.13,298.13,298.13,298.13,-125.13,298.13
VEL114,DRV113,2024-02-06,1900-01-01 10:22:00,2168.0,6.56,330.49,165.0,165.49,7,ahead,Deepa Driver113,Hyderabad,full_day,9.4,191,31,4.5,GOAL112,07:19:00,16:29:00,1209.0,8.5,567.0,4.7,at_risk,120.64,at_risk,TRIP103,13:01:00,13:33:00,32.0,12.3,427.0,1.3,South Delhi,Worli,completed,10.0,0,0,1.0670731707317074,330.49,77.67,77.72,120.09000000000002,129.89600000000002,-165.49,39.23
VEL092,DRV024,2024-02-06,1900-01-01 07:38:00,2407.440548281136,3.55,641.6341962794896,186.0,488.93,11,ahead,Manoj Driver24,Hyderabad,afternoon,9.4,186,17,4.9,GOAL023,10:39:00,17:49:00,1487.0,8.2,289.0,6.5,achieved,44.46,ahead,TRIP026,08:02:00,08:31:00,29.0,17.2,285.0,1.2,Andheri West,Hinjewadi,completed,7.0,0,0,3.0282561264097736,600.0,159.63,159.63,246.22666666666666,443.724,-414.0,600.0
VEL060,DRV021,2024-02-06,1900-01-01 07:38:00,1264.8871688589547,5.7,246.887689281087,171.0,51.98,13,ahead,Manoj Driver21,Hyderabad,evening,9.2,178,19,4.7,GOAL020,07:49:00,17:59:00,1659.0,6.5,1046.0,3.6,in_progress,290.56,on_track,TRIP104,14:08:00,14:30:00,22.0,9.5,187.0,1.1,Indiranagar,Powai,completed,7.0,0,0,2.110027626384725,222.98,159.63,159.63,246.22666666666666,443.724,-51.97999999999999,222.98
VEL214,DRV008,2024-02-06,1900-01-01 19:35:00,890.9874154054465,5.36,154.42956457891208,166.0,-0.33,5,on_track,Divya Menon,Chennai,full_day,9.0,188,22,4.8,GOAL008,08:00:00,18:00:00,1700.0,10.0,856.0,4.5,in_progress,190.22,on_track,TRIP071,17:17:00,17:48:00,31.0,18.5,191.0,1.5,Colaba,Whitefield,completed,19.0,0,0,1.003158913343788,30.55,30.55,127.42,75.58999999999999,96.322,0.3300000000000125,165.67
VEL069,DRV039,2024-02-06,1900-01-01 10:28:00,1428.8976849896214,1.42,646.0390908240324,173.0,838.97,10,ahead,Pooja Driver39,Delhi,morning,8.2,183,48,4.9,GOAL038,07:51:00,17:01:00,1524.0,7.7,883.0,3.8,at_risk,232.37,on_track,TRIP146,08:02:00,08:30:00,28.0,14.6,277.0,1.5,Connaught Place,South Delhi,completed,10.0,0,0,6.914176590797411,600.0,600.0,600.0,600.0,443.724,-427.0,209.31
VEL020,DRV068,2024-02-06,1900-01-01 08:32:00,1948.998328353373,6.56,296.1439969061003,179.0,116.58,5,ahead,Deepa Driver68,Kolkata,evening,8.9,192,39,4.9,GOAL067,06:47:00,16:57:00,1598.0,6.5,1420.0,4.5,at_risk,315.56,on_track,TRIP160,10:40:00,10:01:00,21.0,19.7,192.0,1.5,BKC,Kharadi,completed,8.0,0,0,0.7390757466085164,295.58,295.58,189.2,210.98000000000002,287.222,-116.57999999999998,135.33
VEL028,DRV008,2024-02-06,1900-01-01 19:35:00,1052.8640920544613,1.3,575.1390274217565,165.0,649.62,9,ahead,Divya Menon,Chennai,full_day,9.0,188,22,4.8,GOAL207,06:31:00,12:41:00,1283.0,7.5,869.0,2.5,at_risk,347.6,ahead,TRIP071,17:17:00,17:48:00,31.0,18.5,191.0,1.5,Colaba,Whitefield,completed,19.0,0,0,6.70973087962764,600.0,600.0,600.0,442.47333333333336,297.07800000000003,-435.0,127.42
VEL017,DRV079,2024-02-06,1900-01-01 07:38:00,1517.221164912407,7.04,218.49068960299365,201.0,13.91,13,ahead,Kavitha Driver79,Mumbai,morning,6.3,178,46,4.7,GOAL078,09:57:00,19:07:00,1535.0,8.5,1130.0,4.8,at_risk,235.42,at_risk,TRIP124,10:28:00,10:50:00,22.0,19.8,293.0,1.5,Kharadi,Connaught Place,completed,7.0,0,0,1.8663635430294305,214.91,377.93,189.2,334.75,287.222,-13.909999999999997,600.0
VEL072,DRV009,2024-02-06,1900-01-01 19:35:00,660.0,4.3,153.49,188.0,-34.51,9,at_risk,Karthik Iyer,Mumbai,afternoon,6.5,192,19,4.7,GOAL208,06:48:00,12:58:00,1776.0,9.0,1771.0,4.7,achieved,376.81,on_track,TRIP071,17:17:00,17:48:00,31.0,18.5,191.0,1.5,Colaba,Whitefield,completed,19.0,0,0,2.0930232558139537,153.49,153.49,153.49,156.58,443.724,34.50999999999999,162.76
VEL101,DRV004,2024-02-06,1900-01-01 19:35:00,1749.3179534402223,1.86,611.9248642537345,199.0,739.17,9,ahead,Meera Sharma,Pune,morning,6.8,180,12,4.6,GOAL203,10:06:00,17:16:00,1166.0,7.5,403.0,3.7,at_risk,108.92,at_risk,TRIP099,09:33:00,09:59:00,26.0,14.2,363.0,1.5,Koramangala,HSR Layout,completed,19.0,0,0,4.499809490980221,600.0,600.0,600.0,600.0,600.0,-401.0,600.0
